customer_id,monthly_income,income_variance,bill_payment_delay_avg,missed_payments_6m,spending_ratio,savings_rate,employment_duration_months,account_age_months,risk_score,risk_band,financial_resilience_score,payment_discipline_score,income_stability_index
32547fafba5da53d9e112d70e35af01634091615e6b43aa588f404b6aedbc82a,20000-30000,0.338,4.65,1,1.0,0.24,120,0-60,0.17,Low,36.1,66.75,66.19999999999999
ec727fb67c3288aeabb4ecc93f04976b731ea8ee3fe84ae3bf0c44aea90e75fb,20000-30000,0.211,0.96,0,0.0,0.4,83,60-120,0.0,Low,59.2,95.2,78.9
2ec05b9eb43f04193990437be4d4ba600eb0c6d00028de2b4cb0325b5a7ac305,30000-40000,0.175,0.65,2,1.0,0.09,72,120-180,0.35,Medium,18.6,76.75,82.5
5c831b88ff3bc900506b32d44557524f66c4cda09cf6e1ba10acbf71a3714c6f,30000-40000,0.223,1.17,1,0.0,0.4,117,60-120,0.01,Low,51.9,84.15,77.7
35480e8e7efd5f1282a977270066b5aaae08b749eabe61a3a823f0f7a73f2f8b,20000-30000,0.34,1.02,0,1.0,0.09,265,60-120,0.0,Low,29.3,94.9,65.99999999999999
eea1e57627027c06d373ea74a1eedb93892bbda1bcfc69d768e93fc8f65cd7a3,30000-40000,0.167,0.69,1,1.0,0.0,144,0-60,0.2,Low,17.8,86.55,83.3
08f360f5b2f86caa770f20e4afc2761ac065861a0d3790ba6d63c88132f2b665,40000-50000,0.111,1.41,2,1.0,0.31,209,180-240,0.14,Low,35.0,72.95,88.9
9dea64f64aaec049f772e2989939c457457644232e348b263f37c9bc4a902d2e,30000-40000,0.299,8.34,1,1.0,0.01,113,0-60,0.33,Low,19.8,48.3,70.10000000000001
b4f3516522df62d5debbdde7b31e4189f77464489ba86824469fdd6f2b8a8bde,40000-50000,0.339,2.61,0,1.0,0.16,114,180-240,0.06,Low,33.1,86.95,66.10000000000001
ce6adf69ed7dd6325617dbcd4bab631356d9fcc9ab1f4a0f82ee180a5d2362c1,20000-30000,0.085,0.51,1,1.0,0.4,45,180-240,0.09,Low,48.6,87.45,91.5
aee3a32b014be1dd475d017a1215d9e765e8d2ecb15464f2aab0b409b1edc118,10000-20000,0.134,0.21,1,1.0,0.03,287,180-240,0.06,Low,19.0,88.95,86.6
d8b9ba9f4daa6454faf65860a8f6d1600da37b4c96a17229cd714ba2bddc50f9,10000-20000,0.1,2.98,0,1.0,0.4,130,180-240,0.0,Low,53.8,85.1,90.0
991fcc5bb2428a4c25c4ee5ea5a3476ef1c51ccc5e9b51a251f8b744c69d06f0,40000-50000,0.172,1.38,0,1.0,0.21,187,180-240,0.0,Low,37.7,93.1,82.80000000000001
3259f69c3ec9cfce2f8e3c8c0b04e3113eab648715cd0dfcfefe65ca86e04fbc,30000-40000,0.208,5.24,1,1.0,0.12,231,60-120,0.15,Low,25.0,63.8,79.2
116e01ff12c2bc96c7fb85451dd0daa35a975d4e5b414d91c1e651ae58dabf9b,20000-30000,0.312,3.84,2,1.0,0.4,223,180-240,0.11,Low,44.0,60.8,68.8
f86562ba0a00660764387a403b24e1953350ee37930465a364832707eecc841e,30000-40000,0.278,5.39,1,1.0,0.4,119,180-240,0.09,Low,49.8,63.05,72.2
015e5f319a0906066f3d9947cb7b952fdf776469dec385b840172d4c18124720,10000-20000,0.267,1.06,3,1.0,0.26,72,180-240,0.37,Medium,30.9,64.7,73.3
b0b3e77d8357d4da6e635bcc431c424d064ec331f26678e3d0a4fe81e1c87758,50000-60000,0.173,3.38,0,1.0,0.05,72,0-60,0.17,Low,24.0,83.1,82.69999999999999
466ff02427e82403668fab898318c2bcc29d7ec775fc050e70f72e7f51f5d8e6,30000-40000,0.345,1.14,0,1.0,0.0,112,180-240,0.13,Low,18.8,94.3,65.5
401300764e979ce61a34712cc8a248494f290eacd751d4df739541cef9ee16cd,30000-40000,0.215,8.6,2,1.0,0.25,134,180-240,0.33,Low,32.3,37.0,78.5
8983a0f23827605b4ea0638376c2256f7b404449a3066815699b815e1de84f36,30000-40000,0.393,4.01,0,1.0,0.1,58,120-180,0.15,Low,30.1,79.95,60.7
a9496062f2d252113b3c41d0d57a313dabb18d85160dd809e70bb98822b7a50f,30000-40000,0.272,1.32,1,1.0,0.04,91,60-120,0.26,Low,17.4,83.4,72.8
96e7bc73938e8f1fa5671529b7c16f2ffdfe3ef13a775c36c13d2ce741021f9b,30000-40000,0.094,0.78,1,0.0,0.4,139,60-120,0.0,Low,54.6,86.1,90.6
1b5af782ee29e487d941bed6947a3fd7e252327ab59565a8188fc3b59cd0138f,20000-30000,0.287,0.73,0,0.0,0.4,133,0-60,0.0,Low,55.3,96.35,71.30000000000001
ae73768e8fdb85ab018e42c73a0d159b1f3e907f5c4fb068f7f030739dad6bc0,30000-40000,0.164,3.34,2,1.0,0.15,220,120-180,0.23,Low,23.4,63.3,83.6
cab78cb39bfff5b5d7f9c99002f8812b7a1c106a5b68ee9d54b24c44b97577dc,40000-50000,0.29,0.85,2,1.0,0.13,178,180-240,0.26,Low,19.700000000000003,75.75,71.0
77d2da48d3e98bdc61e87578ed207d85b4331ee88cbc9d4dc03c393a2dea45fa,40000-50000,0.074,2.15,0,1.0,0.01,173,120-180,0.08,Low,20.8,89.25,92.6
cfad0760d54a8749e65423f5c016994573653ae2268c37b7e9b585efbd347ea4,40000-50000,0.111,0.79,1,1.0,0.37,102,0-60,0.06,Low,45.6,86.05,88.9
4d45344f871682e25565db67eaebfcb0a712521b7b34bbb2e0ead80c27778939,20000-30000,0.35,4.06,1,0.0,0.4,131,180-240,0.03,Low,54.9,69.7,65.0
9350aaaced03bb61f95fcbd04ea042123c4db9cfd133f6e2ef7dfda0a9d56383,20000-30000,0.13,4.47,1,1.0,0.3,59,60-120,0.18,Low,41.5,67.65,87.0
41d6ad512eb802561ff62dd76188d3a5b86a579074487ffcff3c3bb9f68a2f9a,20000-30000,0.343,5.59,2,0.0,0.4,183,0-60,0.15,Low,47.6,52.05,65.7
46d4636485a8d9b353b83f1d64c822e2b62d9c54874e0a33a3f4d932d430d639,30000-40000,0.148,3.92,1,1.0,0.4,248,120-180,0.0,Low,50.1,70.4,85.2
14538cd0495e06ee947a3773da5e2d3d9529f52103e58dbc97ed7440be2a080f,30000-40000,0.275,0.7,0,1.0,0.04,146,120-180,0.06,Low,24.4,96.5,72.5
bb6cfb17e00820d40765926b996ecf64527de539d98ca429436b33781c317dfa,10000-20000,0.293,0.32,0,0.0,0.4,53,180-240,0.0,Low,59.2,98.4,70.7
ca47e22a9ec0bcddaec7b1e0f814efe4651dce216aa98ad46cfb285e6feffc06,40000-50000,0.229,3.78,1,1.0,0.01,220,0-60,0.18,Low,17.700000000000003,71.1,77.10000000000001
a42a588fd22f30376a9632fbcc63c9ad0a81961daeb7ac1b838cbbeace4d766b,20000-30000,0.157,1.28,0,1.0,0.27,106,180-240,0.0,Low,44.3,93.6,84.3
4f0a7e3c300ed136b5de34c85ac277e36fb4bc51cff42c7868819d0a20d94094,20000-30000,0.124,1.48,1,1.0,0.24,57,0-60,0.18,Low,34.6,82.6,87.6
0788e86825dfabfca7c7e759bdd77138ed02e3d572c5774f479b4189811f9d1a,20000-30000,0.062,0.07,2,0.0,0.4,259,0-60,0.0,Low,50.9,79.65,93.8
8f25ceacb04f99e32c0638fce3decf8a2ff6a46e4550a0723a750545a1741945,10000-20000,0.156,0.84,0,1.0,0.4,158,0-60,0.0,Low,52.900000000000006,95.8,84.39999999999999
07e11493b89b8b3ce73dd370220fec0effb19f9abd5e385658d173c2b95af084,30000-40000,0.279,0.12,1,0.0,0.4,55,0-60,0.03,Low,54.9,89.4,72.1
1d63edcac113a6e4fd1cce91fb529a9b6da4913006d20d5977519bba2481318a,30000-40000,0.378,8.23,2,1.0,0.0,189,60-120,0.42,Medium,9.9,38.85,62.2
6b870cc154c43ac4dea21a801672bf4f02d51375482e0b713371362a1fabd51e,10000-20000,0.355,1.05,1,1.0,0.09,152,60-120,0.17,Low,22.0,84.75,64.5
dfe4f4cc92ce940f114775563fcd44f79982328647ab253ff0291787dbed0d80,10000-20000,0.318,2.93,1,1.0,0.3,266,180-240,0.0,Low,40.9,75.35,68.19999999999999
999fc82d4f9c0a62e4d2cdc6d0c6e638260a25cc50f4a3f993107a49e4728842,20000-30000,0.326,0.14,1,0.0,0.4,252,60-120,0.0,Low,51.6,89.3,67.39999999999999
e10bbea9a5feabfed30c5e7eaed939993313f0816e6fbd82dc96e25128958ab9,40000-50000,0.283,3.75,2,1.0,0.0,213,0-60,0.33,Low,10.499999999999998,61.25,71.7
af21daef738c09344ff6eb260210132a7388424f74700f9f32fee1b56605832d,20000-30000,0.141,1.06,0,1.0,0.4,27,120-180,0.0,Low,52.6,94.7,85.9
d32c8b3481e15a89bf52e249fe5358798c044ed1b3f282f84b43ddde497f0d84,10000-20000,0.368,8.76,2,0.0,0.4,296,120-180,0.09,Low,49.1,36.2,63.2
c6691439dd433890d22ab42f0b2ab9117f095be18c36ac004d876308d88a36e1,20000-30000,0.285,7.5,1,1.0,0.24,154,60-120,0.18,Low,35.5,52.5,71.50000000000001
bc9b79efc05dea297e805c5922d24a4345314f740c80d8378d44e491930f3c47,20000-30000,0.246,1.27,0,1.0,0.0,26,60-120,0.21,Low,18.2,93.65,75.4
e73bb2e6156b17ad5844a498f46861ca911a23bdf4ce51a69f40915a1477484c,10000-20000,0.089,5.65,2,0.0,0.4,254,180-240,0.05,Low,53.0,51.75,91.1
327b0908ac57747954f1dc989f5ce3b4c393825f83afc85af88205c5b9649b8d,20000-30000,0.206,16.86,3,0.0,0.4,62,0-60,0.54,Medium,43.3,0.0,79.4
240691c36899b42730302c9f9993ea3c83b06c67123a80743dec556337af7886,20000-30000,0.211,5.33,2,1.0,0.0,68,0-60,0.47,Medium,10.499999999999998,53.35,78.9
09a9ea82c9569ffa4f0c02a6fb4e0209d175ce079ab17f7ed7c3c8ba1b72630e,30000-40000,0.353,7.01,1,0.0,0.4,55,60-120,0.15,Low,52.8,54.95,64.7
a867756c5a1a7603ec7f2e2b30330a31c8d5434522bda22c0729f7b8d49076a4,40000-50000,0.241,0.92,1,0.0,0.4,108,0-60,0.0,Low,54.3,85.4,75.9
1110f2711f2857867e0ceb9c036d2a6b85f5f785052df3d0ab1eaa37af902276,40000-50000,0.183,2.51,0,1.0,0.31,98,180-240,0.01,Low,42.7,87.45,81.69999999999999
87b1df86306e24da3764cfc942d57f27198d8138f472dd750bb569a34bf87f4f,20000-30000,0.392,0.28,0,1.0,0.04,178,60-120,0.04,Low,22.3,98.6,60.8
b2f83c06740af0e43224883cec39d78e474bfab7ed69d9c6777cfd7b6fdf36dd,20000-30000,0.089,0.24,1,1.0,0.31,41,120-180,0.13,Low,41.1,88.8,91.1
030c77ecf195d76c6fdd2c3eabf63fefe9c7c99b94d4190b6a37e343fe7bdbd7,50000-60000,0.198,20.35,4,1.0,0.0,170,0-60,0.86,High,5.0,0.0,80.2
97074d16d614b11ed57f9dc5033a73229622d471a449ee8f1aa4270cb3ef00c2,30000-40000,0.065,0.92,0,1.0,0.18,44,0-60,0.09,Low,33.8,95.4,93.5
da843f9c059b3977836833d72790f73707ce767964eb53faa276c6b38bbb9f10,30000-40000,0.309,4.89,1,0.0,0.4,106,120-180,0.06,Low,55.2,65.55,69.10000000000001
a9e10fdc44782b324af2f5971f0d5cf6e616c86d3eb6413209cbe4126a4cc566,20000-30000,0.371,6.34,1,1.0,0.0,206,0-60,0.26,Low,13.299999999999995,58.3,62.9
4fb8a36a24334ca58f64fda4e646f79f8a015946ec6c59e19664281175893112,30000-40000,0.148,5.35,1,1.0,0.4,10,180-240,0.2,Low,47.1,63.25,85.2
567612bba7b9df752b064585f7c7aa4fe637bdb324b8cea4a2300673e6878ae6,20000-30000,0.35,22.68,4,1.0,0.4,284,0-60,0.57,Medium,38.1,0.0,65.0
1fc3e3220d43e632a7e5451d9be47e9af8efb6608e1a6c6b1ce89f4feb8c39e8,20000-30000,0.152,0.76,1,1.0,0.18,45,60-120,0.19,Low,32.5,86.2,84.8
c552077ac49a592c7c275352c9663db206c524fcdf02c119197950374c079d22,20000-30000,0.369,0.16,0,1.0,0.37,112,60-120,0.0,Low,52.3,99.2,63.1
b02dd1b6c6af29edf063b53c2303d7d3f6681ae4af740ca74eaf19c569233eb9,20000-30000,0.314,1.89,0,0.0,0.4,212,120-180,0.0,Low,58.9,90.55,68.6
5772a6b39ab236c95429eee36eaa4e4d734802d81a038dffecbee807252719dc,20000-30000,0.332,0.51,0,0.0,0.4,239,0-60,0.0,Low,61.0,97.45,66.8
a3e1a12047aa1a786776a7e1a1cc9caa122f579bc51cf62be77eefe9e0e715e5,20000-30000,0.056,0.05,0,1.0,0.22,51,60-120,0.02,Low,41.2,99.75,94.4
385576fb06a9e26d17e959336f2b80f5704b239bb37c1584c570ee40c89314d8,30000-40000,0.387,1.76,0,1.0,0.01,117,60-120,0.12,Low,21.4,91.2,61.3
3030fffad59e6331cd889215b94e227eef493a40cf9f728bbcdcb905e78a1d84,20000-30000,0.304,5.39,5,1.0,0.22,157,180-240,0.64,Medium,18.2,23.05,69.6
cdfdd7af6fa8ebf1abc978f3ee70859a2a6fa80c13360da22bbd54dfb3bced8d,40000-50000,0.157,2.32,1,1.0,0.0,139,120-180,0.26,Low,12.999999999999996,78.4,84.3
50ec87588c1f25db632ad1fc434cc8a1834b99058ff6129b8454fdb9e4ca292e,10000-20000,0.34,1.39,1,1.0,0.4,169,60-120,0.0,Low,50.1,83.05,65.99999999999999
4a2ab7402f84617761b722972b8ee6f3a18da8d2a9f9e1331cc2e5af79288793,30000-40000,0.149,2.91,1,1.0,0.4,201,120-180,0.0,Low,50.4,75.45,85.1
f299a59267a40d2e945ca15369e56dfd13bbf8f4d127140d3b2d62ee6aafcd99,40000-50000,0.355,1.0,0,0.0,0.4,73,60-120,0.0,Low,57.1,95.0,64.5
0f1b55078810d3ef4e852b6298ccfffd1e0bc865aca201b73ecf4ebe009abfdc,10000-20000,0.089,0.04,0,0.0,0.4,9,180-240,0.0,Low,57.1,99.8,91.1
f559d031ec4830971bc2b214b65f5eb7dab83df087c590edafd778d7e1114b11,20000-30000,0.296,5.03,2,1.0,0.4,202,180-240,0.13,Low,46.1,54.85,70.39999999999999
5953d3080a2ff5128b29511ee215a6c8eaef147285cabecfcb8f379b9fda8d3c,20000-30000,0.239,3.12,1,1.0,0.14,69,180-240,0.26,Low,25.1,74.4,76.1
4a18e041a504afc4dc3b252f66cab31bfaf6fbdd77ad36e2b7dac7c01dd871f0,10000-20000,0.084,3.48,1,1.0,0.02,140,180-240,0.25,Low,16.4,72.6,91.6
fe6f37a40954343f1b006da750468eef55d65e118acff2d5e6dafb3a424d4710,20000-30000,0.135,0.11,0,1.0,0.0,244,120-180,0.01,Low,17.599999999999998,99.45,86.5
5da3296a34191e18e065831bb648c5611bdc3fa3af8b8c4b88f4d91c0cf80888,20000-30000,0.054,4.12,0,0.0,0.4,215,0-60,0.0,Low,55.3,79.4,94.6
49df2de0791667c622cd5368a7a30f8e23fe680c7e39948d1813c5eb4e02b7b2,40000-50000,0.214,2.97,2,1.0,0.0,183,120-180,0.33,Medium,11.7,65.15,78.60000000000001
910b3aef4ded41817d42f86928ee88defb3382f885e81c145c72a297d10779df,30000-40000,0.155,2.3,0,1.0,0.4,256,0-60,0.0,Low,53.2,88.5,84.5
3cc389619137978a034fb36298fed6b2810efe34b7479c31b050c0fd0ce26fac,40000-50000,0.259,3.23,0,0.0,0.4,103,60-120,0.0,Low,58.3,83.85,74.1
9ed500d9430eb696a91a286303ad17fc206fde4d9f04e82312902dcbb4342f38,30000-40000,0.154,5.54,2,1.0,0.01,89,0-60,0.45,Medium,12.5,52.3,84.6
65286ceacbaada3031267679ccbdc0423437f40e6021dce8fb5a968d16924e9e,10000-20000,0.155,2.45,1,1.0,0.23,187,60-120,0.09,Low,33.2,77.75,84.5
1696300c7a49f9221b69df24d19678c679b88a5b8c8f79d4be0d5b96a862063e,20000-30000,0.31,3.09,2,0.0,0.4,93,180-240,0.18,Low,49.1,64.55,69.0
5b83992a383d9547710d427100a2851f5b442332d4e4c13606a0306fba25769d,30000-40000,0.067,10.91,2,1.0,0.34,250,60-120,0.22,Low,39.8,25.450000000000003,93.3
58717dcffcd1446161079a58983ed971ca982ab7db1ea1456f193f143a73f8a8,10000-20000,0.366,5.41,2,1.0,0.39,216,60-120,0.13,Low,45.6,52.95,63.4
40ef38cdcc0092ec13cd8563784a7d8d5701cf03807573c90676be2a6ea3cb90,30000-40000,0.348,2.18,0,1.0,0.06,251,180-240,0.0,Low,26.3,89.1,65.2
56884bb3928a9937e03b066dd62f65f8d88bb1340ce29be6309b4b19fbb06672,20000-30000,0.284,4.2,3,1.0,0.31,128,120-180,0.36,Medium,33.7,49.0,71.6
504ca8fc184fe7d4c5f6553583d495b42eb950c412b99acfb0d2b4b49b3f9d33,20000-30000,0.258,1.62,0,1.0,0.0,6,0-60,0.24,Low,17.299999999999997,91.9,74.2
b1f1dca4425a66cc395a5b09c64261f91352914099641b0dc53c4451ea003cf3,30000-40000,0.362,0.99,0,0.0,0.4,90,120-180,0.0,Low,59.8,95.05,63.8
c0ab0f8b73787ba3c7765fefd0b18d5671c9394bb2be09440264c295512572ad,30000-40000,0.115,2.34,0,1.0,0.36,153,180-240,0.0,Low,50.6,88.3,88.5
39eafdc6277fc5d2821e64872ff562dc3820107bdfad7ceb4157496bd1a42d86,20000-30000,0.078,6.29,4,1.0,0.35,178,60-120,0.46,Medium,30.8,28.55,92.2
11cd3afe469a708904a70fc6507a81ba4db33ebd407bc52700a536c8f44de1ac,40000-50000,0.134,7.07,1,1.0,0.21,213,120-180,0.12,Low,35.5,54.650000000000006,86.6
9b48ef40a0040f864995a6cf2590137a9e30a9c0f7e5ab534f4f145d2178bf70,20000-30000,0.328,1.52,1,1.0,0.4,261,0-60,0.0,Low,49.5,82.4,67.19999999999999
7f757d236bfff6002ac6ee2c1ed6272c43ab773d649ddf0348992ff068cadc9f,30000-40000,0.062,1.73,0,1.0,0.11,93,60-120,0.09,Low,29.1,91.35,93.8
169e7ce4568e0dc556ec6758f24bdf0dea529887147847a85b881539ff8b2177,30000-40000,0.254,0.78,1,1.0,0.08,261,60-120,0.09,Low,20.0,86.1,74.6
0354b825c0fc84c18461cbcd103862e997016d27a44574a447fbdf637b1a6067,20000-30000,0.398,21.69,4,1.0,0.0,193,0-60,0.85,High,5.0,0.0,60.2
ebdf55d3593795db7ca6ac5d1884964691e3a08ec45aa20fc6808e956f396980,30000-40000,0.349,14.88,3,1.0,0.03,83,60-120,0.69,High,11.3,0.0,65.10000000000001
02afbb31f10323afb67a9f33d0d63d5d2f09d6f4d7634f6dde8a400be17f3892,10000-20000,0.233,3.32,1,1.0,0.0,140,120-180,0.25,Low,16.6,73.4,76.7
5cae46d3d25c48d6a71db1f90b2be22c45648012309833462b23b8286c1807f1,30000-40000,0.072,3.85,0,1.0,0.25,128,60-120,0.02,Low,40.3,80.75,92.8
81430958955bc323d107f80518b111dc88f0c891b51c3c2e50844a866dc98222,20000-30000,0.341,4.65,0,1.0,0.02,232,180-240,0.06,Low,22.200000000000003,76.75,65.9
1eb6c6c9e6f5b00afdd77239354316c89ddeb9dcf56c8edbc1306d58181914cb,20000-30000,0.26,2.97,1,1.0,0.4,22,120-180,0.13,Low,49.8,75.15,74.0
272ca58a8013134c65c1b4ceeefb3da85bfecdbda8e42854ecf6bcbff853ca2d,30000-40000,0.09,0.13,1,1.0,0.36,51,0-60,0.09,Low,45.4,89.35,91.0
274f340e9c26fdcb2091fdc876d5b7e1d0486d9fe9d43b249b19b12ace74f0a5,20000-30000,0.083,1.46,0,1.0,0.34,137,60-120,0.0,Low,50.5,92.7,91.7
f6694e6c52884471d3335716f7cbb5e98333bd2561672495230031db6664e1f7,10000-20000,0.368,4.32,0,1.0,0.38,31,120-180,0.06,Low,48.9,78.4,63.2
6a2059b2e9ae3ef8f2b1198c354229ad1a847356e0b87e3c1b362d251f2a639d,10000-20000,0.284,3.87,2,1.0,0.4,50,0-60,0.24,Low,46.1,60.650000000000006,71.6
a24923c6dca372880e237e8de70e9a10975f1a10a2bd8aa0e5723debc0e4c760,30000-40000,0.34,1.73,2,1.0,0.0,271,0-60,0.25,Low,9.9,71.35,65.99999999999999
90be0f28c2a62ccbc945d8c4b11737e7cede5540c582dc0c79b5a35172b148c9,10000-20000,0.358,10.77,3,1.0,0.39,5,180-240,0.51,Medium,41.0,16.150000000000006,64.2
fcf007464542f9b12f7dac0b11d8b2c278e8c9fa4f5e0f077b50deec11ac3da5,40000-50000,0.25,0.6,3,0.0,0.4,260,60-120,0.11,Low,46.6,67.0,75.0
1db48a5a6585a1e77ec699c4cf26c0fc7add2223ba1eb4af1228253365b457dc,10000-20000,0.231,2.19,0,1.0,0.31,18,180-240,0.07,Low,43.9,89.05,76.9
2c1ce4943d7c24158c08ffc91f132033cb98f03f0a9f80357dff89fbf28186ff,40000-50000,0.201,3.53,1,0.0,0.4,96,60-120,0.04,Low,55.5,72.35,79.89999999999999
8c970a96af1edb2c4907158dbef103d12f56c09768012dfcaf4f9209453d13a9,30000-40000,0.161,3.35,0,0.0,0.4,136,60-120,0.0,Low,58.3,83.25,83.89999999999999
0769babda58e4c73321f90ae5f7b757e4001eb9c06593890fc482bc5806be480,20000-30000,0.202,3.15,3,0.0,0.4,135,0-60,0.27,Low,43.6,54.25,79.80000000000001
a758f59fc15e80393d0c49bf9a6fbf0b73965015bff6cf5c5331e8ac5cb1cc38,20000-30000,0.321,1.16,2,1.0,0.23,34,180-240,0.3,Low,33.4,74.2,67.9
007089319e2285a20742a76538140eef979e5e8dcb3420f5f94f967428cbbaa7,30000-40000,0.261,0.56,0,1.0,0.39,271,180-240,0.0,Low,50.0,97.2,73.9
2f9ce6f41dcaac0b29d4b6055fc66ffc134dfc52e38fdadcaab4e83c42d42597,20000-30000,0.362,3.85,0,1.0,0.07,27,0-60,0.2,Low,25.300000000000004,80.75,63.8
a8391461912e2b0502efa9b9e6a0862cc8a1b1ce7bd0d3845f03db576adb839f,30000-40000,0.205,2.77,0,1.0,0.06,61,60-120,0.15,Low,26.3,86.15,79.5
33d7cadf076c0be17017628847626f419d6605719780fb646c84af0a348d5d46,30000-40000,0.262,0.65,3,1.0,0.29,215,0-60,0.23,Low,33.3,66.75,73.8
28a7b3d235070c2257ee206af1bc3d3736e756b5c6966a556b15db0c58e6e851,30000-40000,0.271,4.1,0,1.0,0.4,158,180-240,0.0,Low,52.900000000000006,79.5,72.89999999999999
4fdbb7a70c5260d734c1d4d9ac5de9a92116852e2069a433a0ce0e473c739760,20000-30000,0.257,2.0,1,1.0,0.4,278,120-180,0.0,Low,49.5,80.0,74.3
76a0b9978e2d43cb1ee8452bc403e1720a280105a0b019b97143dc5c4e09fae7,20000-30000,0.296,3.83,1,1.0,0.07,212,180-240,0.16,Low,21.9,70.85,70.39999999999999
0037d4df2eeccf1e2c08cd54aac60f0d03852404d33200a83d3625b1d73950fe,30000-40000,0.133,4.84,1,0.0,0.4,59,120-180,0.09,Low,55.8,65.8,86.7
4da54973e83212eafa69c69dace8a6032473409b360654bc56ae3fb80069acf9,10000-20000,0.229,0.59,0,0.0,0.4,187,180-240,0.0,Low,60.7,97.05,77.10000000000001
59524fe0d0d7e7f7825e9ae3bcadda1b3583efcf385c1763fc37a7b47e5504e6,10000-20000,0.086,0.05,1,1.0,0.15,56,0-60,0.21,Low,25.3,89.75,91.4
1df43cdf8689b44e6287419880e16cbf8da6c3ee2309e8c6ab64e1328cda3102,30000-40000,0.185,4.41,1,1.0,0.34,211,120-180,0.04,Low,42.6,67.95,81.5
1bb1426cec63730930b720f8ea2825d7889cd47df576661ebe8a7f141b1aecb2,30000-40000,0.221,2.92,1,0.0,0.4,295,60-120,0.0,Low,54.0,75.4,77.9
2f1d843990089d7ea41bc4da6371458b117191e5e8d20da9defbfd7a6a1c1d25,20000-30000,0.278,4.08,0,0.0,0.4,254,120-180,0.0,Low,55.3,79.6,72.2
383147f2e73d23c94a17918b20026132e0ed4a520571429727cfffcf33160dae,30000-40000,0.383,7.13,1,1.0,0.0,114,120-180,0.34,Medium,14.499999999999998,54.35,61.7
f820b4b4197fa9d451666de852594058ae327619036fed386f62b77d6182731a,30000-40000,0.26,5.36,2,1.0,0.0,8,60-120,0.51,Medium,12.3,53.2,74.0
7d95caca0efa242c5b8578aee535fc800ba1c0ee7e3ae0fb52e8894105db5940,20000-30000,0.31,11.51,2,1.0,0.04,193,0-60,0.41,Medium,17.9,22.450000000000003,69.0
4b4875cf292ce9a1288c034e99166c4c787daf754e5996f405493acb717dfc68,20000-30000,0.227,2.41,0,1.0,0.27,281,0-60,0.0,Low,42.8,87.95,77.3
6cafd08521935f9343ce1ef20d130c6e32b3a2d094d93b5737aee8614e99434e,30000-40000,0.272,2.25,0,1.0,0.23,15,120-180,0.1,Low,39.9,88.75,72.8
3a7700d0191b91662bb02506b1660cdd3db4edcf4687196b6a2e4869de6cc639,20000-30000,0.075,1.22,2,1.0,0.0,46,120-180,0.44,Medium,9.599999999999998,73.9,92.5
f43cfcb2c562fc7f34d8ebe32690e82100686e5a170524870c73d77090a0926d,30000-40000,0.139,0.45,1,1.0,0.0,107,60-120,0.25,Low,13.9,87.75,86.1
32b3e42c75066c08df2e063c92e9400747601ffed0f35eba03a44267d08e6935,10000-20000,0.177,2.45,0,0.0,0.4,162,120-180,0.0,Low,55.9,87.75,82.3
9eb020b25d9a3272fddda1e17c194d2a2534452769434258a30732c1dd46d930,30000-40000,0.215,1.0,1,1.0,0.0,156,180-240,0.19,Low,17.5,85.0,78.5
24d8614e578943a2aa5b6fc47d6ee0b6bad1a3d3dfd27597f0e47954566cb4b9,30000-40000,0.066,5.92,2,0.0,0.4,244,0-60,0.1,Low,48.2,50.400000000000006,93.4
36637cfc3b74fb6aeda34318817741cbc7147edc29711ed20ba007e0198e8e89,30000-40000,0.099,2.18,2,0.0,0.4,183,60-120,0.09,Low,47.9,69.1,90.1
15b7c086fbeadcf2fb56380a36482907390380222ad2a2d954d87ba8e113a723,30000-40000,0.147,2.46,0,1.0,0.19,16,0-60,0.13,Low,34.3,87.7,85.3
66a5320d18941d25684497939197431c1623c9c57fcfc33e38b937f3a9e69d22,40000-50000,0.39,1.73,1,1.0,0.38,182,120-180,0.01,Low,46.4,81.35,61.0
6e9490f20f36a3155c67529e076e7333fd466f61bb6de15506ec1981ceca0b74,30000-40000,0.166,0.15,2,1.0,0.0,294,0-60,0.21,Low,10.499999999999998,79.25,83.39999999999999
5733e8663f0a1240fbf394bda5cceb79a934866b4f88a32876283b3f75678e52,10000-20000,0.219,0.1,2,0.0,0.4,266,120-180,0.0,Low,50.9,79.5,78.10000000000001
b61d30d858e53bb5e77498ba90944561a88ae3c82f484d33cf1b1e26ff866837,10000-20000,0.119,1.43,1,1.0,0.26,170,120-180,0.06,Low,37.7,82.85,88.1
ef36b66cda558d836569e3697e48066eae5b4d7273cd1353f7080edb5ceb5828,20000-30000,0.264,0.29,0,1.0,0.03,216,0-60,0.02,Low,20.6,98.55,73.6
44b5c26e8c1bfb5f1ae1df02a44d75fe7af91af2560f4d667bb5dbe59b3cbc1c,30000-40000,0.148,2.56,2,1.0,0.0,152,180-240,0.36,Medium,11.4,67.2,85.2
be4e7623eebd9260abde4721c4f024af454b11d73793cb4043c664f05ca691ea,30000-40000,0.122,5.56,2,0.0,0.4,18,180-240,0.27,Low,49.1,52.2,87.8
a45c4ea43881c89bb8b6e2352073b38b8985149b37c68781ca3395f9e63b1b76,20000-30000,0.231,6.76,1,1.0,0.4,93,120-180,0.14,Low,48.3,56.2,76.9
